analysis_date,export,GC_batch_id,GC_sample_id,type,date,doy,site,time,sedDepth,waterDepth,rep,CO2_FID,CO2_TCD,CH4_FID,CH4_TCD,N2O_ECD,,,
12/1/2021 21:26,grace_box7.txt,Incubation,2-7-H3,Incubation,9/13/2021,256,G2,t1,,,A,1372.10061,1345.31168,10.7241,0,-0.03974,,,
12/1/2021 21:43,grace_box7.txt,Incubation,2-7-H4,Incubation,9/13/2021,256,G2,t1,,,B,1309.91594,1265.27654,6.03391,0,0,,,
12/1/2021 14:45,grace_box7.txt,Incubation,2-7-E8,Incubation,9/27/2021,270,G2,t2,,,A,906.83597,914.69479,22.2031,0,0.50861,,,
12/1/2021 15:01,grace_box7.txt,Incubation,2-7-E9,Incubation,9/27/2021,270,G2,t2,,,B,1230.52095,1218.98733,62.18415,0,0.5943,,,
12/1/2021 21:59,grace_box7.txt,Incubation,2-7-H5,Incubation,9/27/2021,270,G2,t1,,,A,468.73707,508.46548,0.65319,0,0.09302,,,
12/1/2021 22:15,grace_box7.txt,Incubation,2-7-H6,Incubation,9/27/2021,270,G2,t1,,,B,400.9683,450.40397,0,0,0.07494,,,
9/8/2021 1:42,grace_batch1_2.txt,grace,Orange Rack_F5,Incubation,6/15/2021,166,PB0,t2,,,A,46892.01954,39429.34865,3255.7603,3255.95885,3255.95885,,,
9/8/2021 2:00,grace_batch1_2.txt,grace,Orange Rack_F6,Incubation,6/15/2021,166,PB0,t2,,,B,26324.9897,22060.14512,1494.03188,1487.24944,1487.24944,,,
9/8/2021 8:49,grace_batch1_2.txt,grace,Taped to Orange_17,Incubation,6/15/2021,166,PB0,t1,,,A,40293.27414,33789.25362,4050.54727,4041.68606,4041.68606,,,
9/8/2021 9:07,grace_batch1_2.txt,grace,Taped to Orange_18,Incubation,6/15/2021,166,PB0,t1,,,B,23114.55333,19277.58312,1998.11752,1983.3713,1983.3713,,,
11/23/2021 17:15,grace_box8.txt,Incubation,2-8-A1,Incubation,6/29/2021,180,PB0,t2,,,A,13850.99796,12826.14541,1750.67748,1783.85065,0.76587,,,
11/23/2021 17:30,grace_box8.txt,Incubation,2-8-A2,Incubation,6/29/2021,180,PB0,t2,,,B,11206.59882,10390.16859,2242.42535,2290.63058,0.0737,,,
11/23/2021 23:55,grace_box8.txt,Incubation,2-8-D3,Incubation,6/29/2021,180,PB0,t1,,,A,3660.12081,3486.06272,348.63221,323.61229,0.11447,,,
11/24/2021 0:10,grace_box8.txt,Incubation,2-8-D4,Incubation,6/29/2021,180,PB0,t1,,,B,4745.06762,4456.54837,552.7701,542.5737,-0.02817,,,
11/24/2021 11:46,grace_box1.txt,Incubation,2-1-A1,Incubation,7/13/2021,194,PB0,t2,,,A,17521.16478,15769.79083,1199.7343,1184.3297,2.72913,,,
11/24/2021 12:02,grace_box1.txt,Incubation,2-1-A2,Incubation,7/13/2021,194,PB0,t2,,,B,23538.07055,21201.60734,1382.43245,1370.37216,25.74465,,,
11/24/2021 19:06,grace_box1.txt,Incubation,2-1-C9,Incubation,7/13/2021,194,PB0,t1,,,A,1045.43882,1034.02347,1217.84767,1195.60877,7.55304,,,
11/24/2021 19:22,grace_box1.txt,Incubation,2-1-C10,Incubation,7/13/2021,194,PB0,t1,,,B,1863.30807,1777.31663,2522.28079,2495.76192,6.0565,,,
11/24/2021 12:17,grace_box1.txt,Incubation,2-1-A3,Incubation,7/27/2021,208,PB0,t2,,,A,17212.76653,15501.29942,1984.15603,1958.90889,2.03863,,,
11/24/2021 12:33,grace_box1.txt,Incubation,2-1-A4,Incubation,7/27/2021,208,PB0,t2,,,B,16050.87521,14443.03646,1200.43564,1182.48051,0.02153,,,
11/24/2021 19:38,grace_box1.txt,Incubation,2-1-D1,Incubation,7/27/2021,208,PB0,t1,,,A,6044.49807,5513.50355,429.52565,404.58778,-0.02245,,,
11/24/2021 19:53,grace_box1.txt,Incubation,2-1-D2,Incubation,7/27/2021,208,PB0,t1,,,B,24315.53546,21957.36492,1608.96009,1581.1803,4.63935,,,
11/24/2021 12:49,grace_box1.txt,Incubation,2-1-A5,Incubation,8/10/2021,222,PB0,t2,,,A,13239.96208,11923.81108,521.55637,503.89899,0.08125,,,
11/24/2021 13:05,grace_box1.txt,Incubation,2-1-A6,Incubation,8/10/2021,222,PB0,t2,,,B,13040.00879,11745.2273,915.6545,903.97809,-0.05618,,,
11/24/2021 20:09,grace_box1.txt,Incubation,2-1-D3,Incubation,8/10/2021,222,PB0,t1,,,A,7938.47522,7200.53669,395.61978,374.44401,-0.05586,,,
11/24/2021 20:25,grace_box1.txt,Incubation,2-1-D4,Incubation,8/10/2021,222,PB0,t1,,,B,6962.12232,6348.5275,563.04867,539.29826,539.29826,,,
11/24/2021 13:20,grace_box1.txt,Incubation,2-1-A7,Incubation,8/25/2021,237,PB0,t2,,,A,20206.33451,18206.49943,986.24512,969.42892,15.3849,,,
11/24/2021 13:36,grace_box1.txt,Incubation,2-1-A8,Incubation,8/25/2021,237,PB0,t2,,,B,19580.44058,17652.76748,1948.1779,1925.16777,4.3376,,,
11/24/2021 20:40,grace_box1.txt,Incubation,2-1-D5,Incubation,8/25/2021,237,PB0,t1,,,A,7409.10536,6723.53651,423.34291,407.24258,0.01229,,,
11/24/2021 20:56,grace_box1.txt,Incubation,2-1-D6,Incubation,8/25/2021,237,PB0,t1,,,B,5639.66958,5155.63526,413.56848,397.77738,397.77738,,,
9/5/2021 0:59,20210906_grace.txt,Incubation,Blue Rack 1_A2,Incubation,6/1/2021,152,PB1,t1,,,A,3776.38085,3324.15917,396.86434,395.63954,395.63954,,,
9/5/2021 1:17,20210906_grace.txt,Incubation,Blue Rack 1_A3,Incubation,6/1/2021,152,PB1,t1,,,B,4599.38455,3990.08945,414.74949,410.20225,410.20225,,,
9/7/2021 19:46,grace_batch1_2.txt,grace,Orange Rack_D9,Incubation,6/1/2021,152,PB1,t2,,,A,4645.42633,4031.26833,661.89901,658.43031,658.43031,,,
9/7/2021 20:03,grace_batch1_2.txt,grace,Orange Rack_D10,Incubation,6/1/2021,152,PB1,t2,,,B,9658.66478,8151.49811,947.72656,942.18592,942.18592,,,
9/5/2021 1:35,20210906_grace.txt,Incubation,Blue Rack 1_A4,Incubation,6/15/2021,166,PB1,t1,,,A,3368.08666,2974.07323,127.4332,0,0,,,
9/5/2021 1:53,20210906_grace.txt,Incubation,Blue Rack 1_A5,Incubation,6/15/2021,166,PB1,t1,,,B,2859.4786,2552.0855,170.80793,0,0,,,
9/7/2021 20:21,grace_batch1_2.txt,grace,Orange Rack_D11,Incubation,6/15/2021,166,PB1,t2,,,A,4320.25049,3753.43335,178.04015,0,0,,,
9/7/2021 20:39,grace_batch1_2.txt,grace,Orange Rack_D12,Incubation,6/15/2021,166,PB1,t2,,,B,13485.37254,11306.37219,930.83123,921.5455,921.5455,,,
11/23/2021 17:46,grace_box8.txt,Incubation,2-8-A3,Incubation,6/29/2021,180,PB1,t2,,,A,6993.99915,6531.51051,542.06383,544.60566,0.42031,,,
11/23/2021 18:02,grace_box8.txt,Incubation,2-8-A4,Incubation,6/29/2021,180,PB1,t2,,,B,2272.83525,2209.40631,35.63831,0,0.91931,,,
11/24/2021 0:26,grace_box8.txt,Incubation,2-8-D5,Incubation,6/29/2021,180,PB1,t1,,,A,1594.821,1559.69709,82.79052,0,0.51358,,,
11/24/2021 0:41,grace_box8.txt,Incubation,2-8-D6,Incubation,6/29/2021,180,PB1,t1,,,B,1618.36338,1595.01221,51.62312,0,0.4919,,,
11/25/2021 3:30,grace_box1.txt,Incubation,2-1-G1,Incubation,7/13/2021,194,PB1,t2,,,A,5826.67591,5318.98303,231.87378,0,2.55549,,,
11/25/2021 3:45,grace_box1.txt,Incubation,2-1-G2,Incubation,7/13/2021,194,PB1,t2,,,B,5368.80813,4914.33123,35.93869,0,5.42832,,,
11/25/2021 10:51,grace_box1.txt,Incubation,2-1-I9,Incubation,7/13/2021,194,PB1,t1,,,A,2382.76493,2258.50338,181.44053,0,0.6473,,,
11/25/2021 11:07,grace_box1.txt,Incubation,2-1-I10,Incubation,7/13/2021,194,PB1,t1,,,B,1670.39145,1605.00218,12.83012,0,-0.04981,,,
11/25/2021 4:01,grace_box1.txt,Incubation,2-1-G3,Incubation,7/27/2021,208,PB1,t2,,,A,14251.33784,12878.36317,505.47012,491.18926,0.58722,,,
11/25/2021 4:17,grace_box1.txt,Incubation,2-1-G4,Incubation,7/27/2021,208,PB1,t2,,,B,38157.83787,34646.21172,1808.20029,1785.79316,2.99697,,,
11/25/2021 11:23,grace_box1.txt,Incubation,2-1-J1,Incubation,7/27/2021,208,PB1,t1,,,A,6479.48984,5908.46076,186.41215,0,0.83972,,,
11/25/2021 11:39,grace_box1.txt,Incubation,2-1-J2,Incubation,7/27/2021,208,PB1,t1,,,B,24914.20848,22560.6348,1638.10281,1620.4,4.62702,,,
11/25/2021 4:33,grace_box1.txt,Incubation,2-1-G5,Incubation,8/10/2021,222,PB1,t2,,,A,1900.49582,1834.14607,114.77943,0,0,,,
11/25/2021 4:49,grace_box1.txt,Incubation,2-1-G6,Incubation,8/10/2021,222,PB1,t2,,,B,6277.49048,5714.63471,689.46293,678.04396,4.46354,,,
11/25/2021 11:55,grace_box1.txt,Incubation,2-1-J3,Incubation,8/10/2021,222,PB1,t1,,,A,7103.12639,6479.04718,886.89868,876.5957,0.11511,,,
11/25/2021 12:10,grace_box1.txt,Incubation,2-1-J4,Incubation,8/10/2021,222,PB1,t1,,,B,1591.82953,1534.68836,141.76693,0,0,,,
11/25/2021 5:04,grace_box1.txt,Incubation,2-1-G7,Incubation,8/25/2021,237,PB1,t2,,,A,3588.88335,3334.37479,60.66169,0,2.48647,,,
11/25/2021 5:20,grace_box1.txt,Incubation,2-1-G8,Incubation,8/25/2021,237,PB1,t2,,,B,2895.35469,2712.89322,76.82563,0,1.19286,,,
11/25/2021 12:26,grace_box1.txt,Incubation,2-1-J5,Incubation,8/25/2021,237,PB1,t1,,,A,1502.19293,1453.45305,14.80497,0,0.28779,,,
11/25/2021 12:42,grace_box1.txt,Incubation,2-1-J6,Incubation,8/25/2021,237,PB1,t1,,,B,1835.58866,1760.88058,17.65083,0,0.79474,,,
9/5/2021 2:11,20210906_grace.txt,Incubation,Blue Rack 1_A6,Incubation,6/1/2021,152,PB2,t1,,,A,1204.84585,1162.01903,30.64705,0,0,,,
9/5/2021 2:28,20210906_grace.txt,Incubation,Blue Rack 1_A7,Incubation,6/1/2021,152,PB2,t1,,,B,1007.51182,1006.19214,49.96303,0,0,,,
9/7/2021 18:34,grace_batch1_2.txt,grace,Orange Rack_D5,Incubation,6/1/2021,152,PB2,t2,,,A,2081.66769,1903.5682,22.4845,0,0,,,
9/7/2021 18:52,grace_batch1_2.txt,grace,Orange Rack_D6,Incubation,6/1/2021,152,PB2,t2,,,B,2541.34037,2273.68685,153.53387,0,0,,,
9/5/2021 2:46,20210906_grace.txt,Incubation,Blue Rack 1_A8,Incubation,6/15/2021,166,PB2,t1,,,A,2013.42545,1860.57882,160.40198,0,0,,,
9/5/2021 3:04,20210906_grace.txt,Incubation,Blue Rack 1_A9,Incubation,6/15/2021,166,PB2,t1,,,B,4217.04123,3676.58176,384.03452,381.53111,381.53111,,,
9/7/2021 19:10,grace_batch1_2.txt,grace,Orange Rack_D7,Incubation,6/15/2021,166,PB2,t2,,,A,9176.6534,7740.0417,3941.92333,3939.51254,3939.51254,,,
9/7/2021 19:28,grace_batch1_2.txt,grace,Orange Rack_D8,Incubation,6/15/2021,166,PB2,t2,,,B,8170.22136,6937.29817,2088.55455,2082.77366,2082.77366,,,
11/23/2021 18:17,grace_box8.txt,Incubation,2-8-A5,Incubation,6/29/2021,180,PB2,t2,,,A,4710.91035,4432.73416,302.47602,298.80741,1.94105,,,
11/23/2021 18:33,grace_box8.txt,Incubation,2-8-A6,Incubation,6/29/2021,180,PB2,t2,,,B,4685.14788,4400.92097,489.73276,487.92487,0.09082,,,
11/24/2021 0:56,grace_box8.txt,Incubation,2-8-D7,Incubation,6/29/2021,180,PB2,t1,,,A,1212.48568,1230.75729,52.60965,0,0.41626,,,
11/24/2021 1:11,grace_box8.txt,Incubation,2-8-D8,Incubation,6/29/2021,180,PB2,t1,,,B,1226.86089,1241.43684,46.85894,0,0.21468,,,
11/25/2021 17:58,grace_box2.txt,Incubation,2-2-B6,Incubation,7/13/2021,194,PB2,t2,,,A,7106.6348,6463.1307,1013.55861,1004.21529,1.13896,,,
11/25/2021 18:14,grace_box2.txt,Incubation,2-2-B7,Incubation,7/13/2021,194,PB2,t2,,,B,6455.37101,5894.16792,364.44425,345.41838,1.55738,,,
11/25/2021 23:45,grace_box2.txt,Incubation,2-2-D8,Incubation,7/13/2021,194,PB2,t1,,,A,1796.69359,1717.36204,15.21638,0,0.32126,,,
11/26/2021 0:01,grace_box2.txt,Incubation,2-2-D9,Incubation,7/13/2021,194,PB2,t1,,,B,1981.17638,1893.00891,26.11668,0,0.1225,,,
11/25/2021 18:29,grace_box2.txt,Incubation,2-2-B8,Incubation,7/27/2021,208,PB2,t2,,,A,6252.28502,5713.83774,409.87398,396.92042,0.01838,,,
11/25/2021 18:45,grace_box2.txt,Incubation,2-2-B9,Incubation,7/27/2021,208,PB2,t2,,,B,8897.20677,8070.86837,613.07539,598.40637,2.66082,,,
11/26/2021 0:16,grace_box2.txt,Incubation,2-2-D10,Incubation,7/27/2021,208,PB2,t1,,,A,3615.85311,3345.3814,154.16071,0,0.37456,,,
11/26/2021 0:32,grace_box2.txt,Incubation,2-2-E1,Incubation,7/27/2021,208,PB2,t1,,,B,5700.66653,5202.33945,687.03407,665.55731,2.16173,,,
11/25/2021 19:01,grace_box2.txt,Incubation,2-2-B10,Incubation,8/10/2021,222,PB2,t2,,,A,3827.81703,3522.33044,1036.64534,1021.47043,2.36115,,,
11/25/2021 19:17,grace_box2.txt,Incubation,2-2-C1,Incubation,8/10/2021,222,PB2,t2,,,B,4919.31587,4512.80029,1144.47591,1132.96405,4.50493,,,
11/26/2021 0:48,grace_box2.txt,Incubation,2-2-E2,Incubation,8/10/2021,222,PB2,t1,,,A,902.05287,909.19364,25.03462,0,-0.05194,,,
11/26/2021 1:04,grace_box2.txt,Incubation,2-2-E3,Incubation,8/10/2021,222,PB2,t1,,,B,1075.09423,1079.10649,60.83807,0,0,,,
11/25/2021 19:32,grace_box2.txt,Incubation,2-2-C2,Incubation,8/25/2021,237,PB2,t2,,,A,2356.25588,2216.04931,28.87439,0,1.83227,,,
11/25/2021 19:48,grace_box2.txt,Incubation,2-2-C3,Incubation,8/25/2021,237,PB2,t2,,,B,1137.86637,1133.21855,9.14995,0,0.64252,,,
11/26/2021 1:19,grace_box2.txt,Incubation,2-2-E4,Incubation,8/25/2021,237,PB2,t1,,,A,693.09216,730.29049,1.25633,0,0.34922,,,
11/26/2021 1:35,grace_box2.txt,Incubation,2-2-E5,Incubation,8/25/2021,237,PB2,t1,,,B,837.05799,864.50231,0,0,0.38066,,,
9/7/2021 8:28,grace_batch1_2.txt,grace,Orange Rack_A7,Incubation,6/1/2021,152,PB3,t1,,,A,523.56159,581.47287,0.45603,0,0,,,
9/7/2021 8:46,grace_batch1_2.txt,grace,Orange Rack_A8,Incubation,6/1/2021,152,PB3,t1,,,B,513.44609,580.17115,6.13672,0,0,,,
9/7/2021 17:59,grace_batch1_2.txt,grace,Orange Rack_D3,Incubation,6/1/2021,152,PB3,t2,,,A,1173.54122,1142.14721,5.94804,0,0,,,
9/7/2021 18:16,grace_batch1_2.txt,grace,Orange Rack_D4,Incubation,6/1/2021,152,PB3,t2,,,B,1561.9953,1469.52511,21.97419,0,0,,,
9/4/2021 23:12,20210906_grace.txt,Incubation,Box_J5,Incubation,5/26/2021,146,S0,t1,,,A,3595.61803,3152.52498,121.48353,0,0,,,
9/4/2021 23:30,20210906_grace.txt,Incubation,Box_J6,Incubation,5/26/2021,146,S0,t1,,,B,4102.52831,3565.25313,144.32683,0,0,,,
9/8/2021 2:17,grace_batch1_2.txt,grace,Orange Rack_F7,Incubation,5/26/2021,146,S0,t2,,,A,7465.57547,6371.95961,242.04553,0,0,,,
9/8/2021 2:35,grace_batch1_2.txt,grace,Orange Rack_F8,Incubation,5/26/2021,146,S0,t2,,,B,7556.30953,6449.23936,271.42348,264.92749,264.92749,,,
9/4/2021 23:48,20210906_grace.txt,Incubation,Box_J7,Incubation,6/8/2021,159,S0,t1,,,A,2931.67604,2613.5918,58.50947,0,0,,,
9/5/2021 0:06,20210906_grace.txt,Incubation,Box_J8,Incubation,6/8/2021,159,S0,t1,,,B,3819.13524,3345.5941,280.78019,276.63355,276.63355,,,
9/8/2021 2:53,grace_batch1_2.txt,grace,Orange Rack_F9,Incubation,6/8/2021,159,S0,t2,,,A,7369.05503,6284.25364,315.80667,311.7649,311.7649,,,
9/8/2021 3:11,grace_batch1_2.txt,grace,Orange Rack_F10,Incubation,6/8/2021,159,S0,t2,,,B,8955.18303,7600.06212,944.30055,942.03686,942.03686,,,
9/5/2021 0:24,20210906_grace.txt,Incubation,Box_J9,Incubation,6/22/2021,173,S0,t1,,,A,3715.89288,3267.38127,446.36007,443.31098,443.31098,,,
9/5/2021 0:42,20210906_grace.txt,Incubation,Box_J10,Incubation,6/22/2021,173,S0,t1,,,B,10230.16275,8638.60444,1905.53007,1905.01596,1905.01596,,,
9/8/2021 3:29,grace_batch1_2.txt,grace,Orange Rack_F11,Incubation,6/22/2021,173,S0,t2,,,A,8799.87498,7473.17889,825.53859,822.86758,822.86758,,,
9/8/2021 3:46,grace_batch1_2.txt,grace,Orange Rack_F12,Incubation,6/22/2021,173,S0,t2,,,B,14621.40543,12289.53096,1844.21453,1835.18071,1835.18071,,,
11/27/2021 3:55,grace_box3.txt,Incubation,6-3-E5,Incubation,7/6/2021,187,S0,t2,,,A,13890.27907,12537.10956,792.24304,781.50855,0.03666,,,
11/27/2021 4:11,grace_box3.txt,Incubation,6-3-E6,Incubation,7/6/2021,187,S0,t2,,,B,22655.77748,20435.88214,1452.46454,1431.25383,2.66113,,,
11/27/2021 16:20,grace_box3.txt,Incubation,6-3-J2,Incubation,7/6/2021,187,S0,t1,,,A,4925.54491,4514.5485,223.11019,0,-0.0037,,,
11/27/2021 16:36,grace_box3.txt,Incubation,6-3-J3,Incubation,7/6/2021,187,S0,t1,,,B,17579.85813,15858.4249,1669.62003,1646.51738,2.46393,,,
11/27/2021 4:27,grace_box3.txt,Incubation,2-3-E7,Incubation,7/20/2021,201,S0,t2,,,A,20406.79061,18415.49309,729.12673,713.9352,10.79024,,,
11/27/2021 4:43,grace_box3.txt,Incubation,2-3-E8,Incubation,7/20/2021,201,S0,t2,,,B,19357.60984,17453.9667,1148.29397,1123.56565,8.52253,,,
11/27/2021 16:52,grace_box3.txt,Incubation,2-3-J4,Incubation,7/20/2021,201,S0,t1,,,A,10160.8168,9188.10137,511.60242,489.16613,1.3658,,,
11/27/2021 17:08,grace_box3.txt,Incubation,2-3-J5,Incubation,7/20/2021,201,S0,t1,,,B,13423.76904,12111.38395,1168.12046,1145.12768,8.50447,,,
11/27/2021 4:59,grace_box3.txt,Incubation,3-3-E9,Incubation,8/3/2021,215,S0,t2,,,A,783.91999,819.66479,3.50139,0,0.52794,,,
11/27/2021 5:15,grace_box3.txt,Incubation,3-3-E10,Incubation,8/3/2021,215,S0,t2,,,B,9638.76934,8711.43482,746.83998,728.68849,0.22173,,,
11/27/2021 17:23,grace_box3.txt,Incubation,3-3-J6,Incubation,8/3/2021,215,S0,t1,,,A,13505.80516,12187.1002,922.21259,900.92462,-0.00816,,,
11/27/2021 17:39,grace_box3.txt,Incubation,3-3-J7,Incubation,8/3/2021,215,S0,t1,,,B,6614.00905,6012.59997,383.8793,366.04448,0.17795,,,
11/27/2021 5:30,grace_box3.txt,Incubation,1-3-F1,Incubation,8/18/2021,230,S0,t2,,,A,10837.75614,9790.47957,601.38994,584.89269,6.2068,,,
11/27/2021 5:46,grace_box3.txt,Incubation,1-3-F2,Incubation,8/18/2021,230,S0,t2,,,B,9233.28171,8357.78921,513.91559,495.22117,0.15322,,,
11/27/2021 17:55,grace_box3.txt,Incubation,1-3-J8,Incubation,8/18/2021,230,S0,t1,,,A,3176.43364,2943.33989,195.86428,0,0,,,
11/27/2021 18:11,grace_box3.txt,Incubation,1-3-J9,Incubation,8/18/2021,230,S0,t1,,,B,3030.25344,2839.25569,145.94992,0,0,,,
11/27/2021 6:02,grace_box3.txt,Incubation,3-3-F3,Incubation,8/31/2021,243,S0,t2,,,A,9359.0512,8460.27671,906.98145,890.73001,5.73405,,,
11/27/2021 6:18,grace_box3.txt,Incubation,3-3-F4,Incubation,8/31/2021,243,S0,t2,,,B,10462.67649,9454.1284,577.61527,561.97842,15.97196,,,
11/27/2021 18:27,grace_box3.txt,Incubation,3-3-J10,Incubation,8/31/2021,243,S0,t1,,,A,1606.42279,1543.37174,55.80873,0,0.02602,,,
11/27/2021 18:59,grace_box4.txt,Incubation,2-4-A1,Incubation,8/31/2021,243,S0,t1,,,,1801.63849,1719.96622,121.97285,0,0.1896,,,
11/27/2021 19:15,grace_box4.txt,Incubation,2-4-A2,Incubation,9/13/2021,256,S0,t1,,,A,4041.00096,3717.2482,393.70041,376.2264,-0.0533,,,
11/27/2021 19:31,grace_box4.txt,Incubation,2-4-A3,Incubation,9/13/2021,256,S0,t1,,,B,11726.19645,10574.5308,1044.93281,1020.82992,4.57899,,,
11/27/2021 6:34,grace_box3.txt,Incubation,2-3-F5,Incubation,9/27/2021,270,S0,t2,,,A,12993.5392,11721.49028,695.39643,677.29743,1.08113,,,
11/27/2021 6:50,grace_box3.txt,Incubation,2-3-F6,Incubation,9/27/2021,270,S0,t2,,,B,15100.33047,13616.28224,447.02275,431.37328,0.04804,,,
11/27/2021 19:47,grace_box4.txt,Incubation,2-4-A4,Incubation,9/27/2021,270,S0,t1,,,A,4075.91852,3756.17663,165.61336,0,-0.05341,,,
11/27/2021 20:03,grace_box4.txt,Incubation,2-4-A5,Incubation,9/27/2021,270,S0,t1,,,B,3915.1888,3628.87629,87.76322,0,0,,,
9/7/2021 23:55,grace_batch1_2.txt,grace,Orange Rack_E11,Incubation,5/26/2021,146,Y0,t2,,,A,2628.55845,2356.53927,45.52939,0,0,,,
9/8/2021 0:13,grace_batch1_2.txt,grace,Orange Rack_E12,Incubation,5/26/2021,146,Y0,t2,,,B,2723.11222,2434.85991,60.8963,0,0,,,
9/8/2021 7:02,grace_batch1_2.txt,grace,Taped to Orange_11,Incubation,5/26/2021,146,Y0,t1,,,A,1867.29074,1734.66527,29.92388,0,0,,,
9/8/2021 7:20,grace_batch1_2.txt,grace,Taped to Orange_12,Incubation,5/26/2021,146,Y0,t1,,,B,1771.44886,1654.18981,47.66891,0,0,,,
9/8/2021 0:31,grace_batch1_2.txt,grace,Orange Rack_F1,Incubation,6/8/2021,159,Y0,t2,,,A,7651.42162,6496.52167,338.93452,333.95228,333.95228,,,
9/8/2021 0:48,grace_batch1_2.txt,grace,Orange Rack_F2,Incubation,6/8/2021,159,Y0,t2,,,B,6133.60718,5259.45477,252.84361,0,0,,,
9/8/2021 7:38,grace_batch1_2.txt,grace,Taped to Orange_13,Incubation,6/8/2021,159,Y0,t1,,,A,6011.45117,5172.54881,530.4344,526.36255,526.36255,,,
9/8/2021 7:56,grace_batch1_2.txt,grace,Taped to Orange_14,Incubation,6/8/2021,159,Y0,t1,,,B,3395.68839,3012.6959,400.2017,395.17375,395.17375,,,
9/8/2021 1:06,grace_batch1_2.txt,grace,Orange Rack_F3,Incubation,6/22/2021,173,Y0,t2,,,A,3548.83775,3134.7023,201.06212,0,0,,,
9/8/2021 1:24,grace_batch1_2.txt,grace,Orange Rack_F4,Incubation,6/22/2021,173,Y0,t2,,,B,8806.89757,7444.65026,1141.28854,1138.71101,1138.71101,,,
9/8/2021 8:14,grace_batch1_2.txt,grace,Taped to Orange_15,Incubation,6/22/2021,173,Y0,t1,,,A,5526.0591,4731.6588,1062.1837,1052.62415,1052.62415,,,
9/8/2021 8:32,grace_batch1_2.txt,grace,Taped to Orange_16,Incubation,6/22/2021,173,Y0,t1,,,B,1585.11961,1496.11308,152.25073,0,0,,,
11/28/2021 2:40,grace_box4.txt,Incubation,2-4-C10,Incubation,7/6/2021,187,Y0,t2,,,A,10205.34528,9224.96051,580.75837,564.1037,1.9752,,,
11/28/2021 2:55,grace_box4.txt,Incubation,2-4-D1,Incubation,7/6/2021,187,Y0,t2,,,B,2243.34404,2111.04828,103.11703,0,0.22654,,,
11/28/2021 14:50,grace_box4.txt,Incubation,2-4-H6,Incubation,7/6/2021,187,Y0,t1,,,A,7309.91363,6646.47154,857.24918,840.62991,1.26885,,,
11/28/2021 15:06,grace_box4.txt,Incubation,2-4-H7,Incubation,7/6/2021,187,Y0,t1,,,B,1737.74103,1665.65131,103.58562,0,0.00983,,,
11/28/2021 3:11,grace_box4.txt,Incubation,2-4-D2,Incubation,7/20/2021,201,Y0,t2,,,A,2186.76465,2059.15045,457.24331,440.41663,0.1484,,,
11/28/2021 3:27,grace_box4.txt,Incubation,2-4-D3,Incubation,7/20/2021,201,Y0,t2,,,B,5331.46717,4876.53326,319.08942,299.67541,-0.04403,,,
11/28/2021 15:22,grace_box4.txt,Incubation,2-4-H8,Incubation,7/20/2021,201,Y0,t1,,,A,1303.5774,1275.64372,326.04783,309.93518,-0.05176,,,
11/28/2021 15:38,grace_box4.txt,Incubation,2-4-H9,Incubation,7/20/2021,201,Y0,t1,,,B,2351.08088,2215.08209,220.00731,0,-0.04635,,,
11/28/2021 3:43,grace_box4.txt,Incubation,2-4-D4,Incubation,8/3/2021,215,Y0,t2,,,A,4331.08909,3988.39237,321.4773,302.3269,0.08939,,,
11/28/2021 3:59,grace_box4.txt,Incubation,2-4-D5,Incubation,8/3/2021,215,Y0,t2,,,B,5435.17777,4977.61778,380.5346,361.96178,1.03481,,,
11/28/2021 15:54,grace_box4.txt,Incubation,2-4-H10,Incubation,8/3/2021,215,Y0,t1,,,A,2155.57634,2047.24731,146.77425,0,0.15502,,,
11/28/2021 16:10,grace_box4.txt,Incubation,2-4-I1,Incubation,8/3/2021,215,Y0,t1,,,B,1826.70341,1741.82793,158.08523,0,0.184,,,
11/28/2021 4:15,grace_box4.txt,Incubation,2-4-D6,Incubation,8/18/2021,230,Y0,t2,,,A,5611.50638,5124.58519,664.84005,647.57552,1.89087,,,
11/28/2021 4:31,grace_box4.txt,Incubation,2-4-D7,Incubation,8/18/2021,230,Y0,t2,,,B,5657.54668,5155.36408,1027.99664,1018.59696,1.99697,,,
11/28/2021 16:26,grace_box4.txt,Incubation,2-4-I2,Incubation,8/18/2021,230,Y0,t1,,,A,1257.30659,1224.89271,166.71326,0,0,,,
11/28/2021 16:42,grace_box4.txt,Incubation,2-4-I3,Incubation,8/18/2021,230,Y0,t1,,,B,1223.32145,1213.98897,144.02865,0,0,,,
11/28/2021 4:46,grace_box4.txt,Incubation,2-4-D8,Incubation,8/31/2021,243,Y0,t2,,,A,5541.25991,5078.21503,522.29391,504.60686,0.98198,,,
11/28/2021 5:02,grace_box4.txt,Incubation,2-4-D9,Incubation,8/31/2021,243,Y0,t2,,,B,8119.37205,7352.97365,605.92596,594.62514,10.07757,,,
11/28/2021 16:58,grace_box4.txt,Incubation,2-4-I4,Incubation,8/31/2021,243,Y0,t1,,,A,1362.74666,1331.02671,124.23152,0,0,,,
11/28/2021 17:13,grace_box4.txt,Incubation,2-4-I5,Incubation,8/31/2021,243,Y0,t1,,,B,4288.24481,3971.79689,846.45938,834.61187,1.25259,,,
11/28/2021 17:29,grace_box4.txt,Incubation,2-4-I6,Incubation,9/13/2021,256,Y0,t1,,,A,3808.59692,3524.06979,429.61172,418.56306,0.05961,,,
